Class,SaleDate,saleCount
1513,2015-04-23,0.0299871265888
1513,2015-04-24,0.00477221608162
1513,2015-04-25,0.22754701972
1513,2015-04-26,0.312425851822
1513,2015-04-27,0.580880761147
1513,2015-04-28,0.0
1513,2015-04-29,0.62670224905
1513,2015-04-30,0.0
1515,2015-04-01,0.264386951923
1515,2015-04-02,0.704856514931
1515,2015-04-03,0.183080911636
1515,2015-04-04,0.861757874489
1515,2015-04-05,0.712018311024
1515,2015-04-06,0.436881959438
1515,2015-04-07,0.563183367252
1515,2015-04-08,0.476781517267
1515,2015-04-10,0.364790856838
1515,2015-04-11,0.460237652063
1515,2015-04-12,0.380422800779
1515,2015-04-13,0.581494808197
1515,2015-04-14,0.583014369011
1515,2015-04-15,0.567989706993
1515,2015-04-17,0.322487711906
1515,2015-04-18,0.592534005642
1515,2015-04-19,0.343236029148
1515,2015-04-20,0.655205190182
1515,2015-04-21,0.583221793175
1515,2015-04-22,0.56708419323
1515,2015-04-23,0.268253982067
1515,2015-04-24,0.487009972334
1515,2015-04-25,0.407429724932
1515,2015-04-26,0.395349413157
1515,2015-04-27,0.575156450272
1515,2015-04-28,0.127501636744
1515,2015-04-29,0.928151786327
1515,2015-04-30,0.100098729134
1517,2015-04-01,4.32794380188
1517,2015-04-02,4.79346656799
1517,2015-04-03,3.26291418076
1517,2015-04-04,3.44544029236
1517,2015-04-05,2.49019002914
1517,2015-04-06,2.94387960434
1517,2015-04-07,2.78658938408
1517,2015-04-08,4.040102005
1517,2015-04-10,2.46881580353
1517,2015-04-11,3.10126543045
1517,2015-04-12,2.75027418137
1517,2015-04-13,3.17753386497
1517,2015-04-14,2.46318483353
1517,2015-04-15,4.20439624786
1517,2015-04-17,2.3851878643
1517,2015-04-18,3.11134147644
1517,2015-04-19,2.74512290955
1517,2015-04-20,3.19998240471
1517,2015-04-21,2.46861600876
1517,2015-04-22,4.20530223846
1517,2015-04-23,2.47382688522
1517,2015-04-24,2.5621881485
1517,2015-04-25,3.17413377762
1517,2015-04-26,2.74533224106
1517,2015-04-27,3.1817214489
1517,2015-04-28,1.43989288807
1517,2015-04-29,7.04762029648
1517,2015-04-30,2.91967773438
1518,2015-04-01,14.2498283386
1518,2015-04-02,10.6941461563
1518,2015-04-03,10.1481456757
1518,2015-04-04,8.57473945618
1518,2015-04-05,7.43037080765
1518,2015-04-06,4.99488973618
1518,2015-04-07,5.05853271484
1518,2015-04-08,10.3344278336
1518,2015-04-10,5.81647205353
1518,2015-04-11,7.51682662964
1518,2015-04-12,8.24114894867
1518,2015-04-13,7.23395442963
1518,2015-04-14,8.13000297546
1518,2015-04-15,12.1210155487
1518,2015-04-17,5.15879774094
1518,2015-04-18,7.62179422379
1518,2015-04-19,8.32164382935
1518,2015-04-20,7.17685461044
1518,2015-04-21,6.98724508286
1518,2015-04-22,12.6654233932
1518,2015-04-23,4.444647789
1518,2015-04-24,6.02888298035
1518,2015-04-25,7.67954444885
1518,2015-04-26,8.12417411804
1518,2015-04-27,7.1756310463
1518,2015-04-28,9.36441040039
1518,2015-04-29,17.2584285736
1518,2015-04-30,10.2253236771
1519,2015-04-01,4.93771457672
1519,2015-04-02,2.94617390633
1519,2015-04-03,3.65583944321
1519,2015-04-04,0.969219684601
1519,2015-04-05,3.82312893867
1519,2015-04-06,2.17067909241
1519,2015-04-07,0.134781002998
1519,2015-04-08,1.74265801907
1519,2015-04-10,1.4943614006
1519,2015-04-11,0.742231667042
1519,2015-04-12,1.69300353527
1519,2015-04-13,1.83590757847
1519,2015-04-14,1.61978375912
1519,2015-04-15,2.82649946213
1519,2015-04-17,1.53328251839
1519,2015-04-18,0.722749948502
1519,2015-04-19,1.70756292343
1519,2015-04-20,1.8779103756
1519,2015-04-21,2.23206996918
1519,2015-04-22,2.94628953934
1519,2015-04-23,0.936500310898
1519,2015-04-24,1.47609901428
1519,2015-04-25,1.44559454918
1519,2015-04-26,1.66518425941
1519,2015-04-27,1.83508479595
1519,2015-04-28,4.09294843674
1519,2015-04-29,5.32544803619
1519,2015-04-30,2.90831422806
1521,2015-04-01,14.7465419769
1521,2015-04-02,12.9046115875
1521,2015-04-03,12.9034633636
1521,2015-04-04,8.55351066589
1521,2015-04-05,4.14703893661
1521,2015-04-06,5.55765867233
1521,2015-04-07,6.61647891998
1521,2015-04-08,8.4267616272
1521,2015-04-10,6.35549449921
1521,2015-04-11,7.8393740654
1521,2015-04-12,7.67602157593
1521,2015-04-13,9.94582366943
1521,2015-04-14,8.88868618011
1521,2015-04-15,11.155714035
1521,2015-04-17,6.24265193939
1521,2015-04-18,7.81614255905
1521,2015-04-19,7.72851371765
1521,2015-04-20,9.80603027344
1521,2015-04-21,8.82352733612
1521,2015-04-22,11.2201099396
1521,2015-04-23,6.39727115631
1521,2015-04-24,7.01105165482
1521,2015-04-25,7.70419549942
1521,2015-04-26,7.62128829956
1521,2015-04-27,9.9219083786
1521,2015-04-28,13.5077610016
1521,2015-04-29,16.0597515106
1521,2015-04-30,12.7895507812
2001,2015-04-01,2.48736286163
2001,2015-04-02,1.9902806282
2001,2015-04-03,1.37053585052
2001,2015-04-04,3.86506438255
2001,2015-04-05,1.72490644455
2001,2015-04-06,0.521760284901
2001,2015-04-07,2.67216730118
2001,2015-04-08,2.10153651237
2001,2015-04-10,2.23740148544
2001,2015-04-11,4.11622524261
2001,2015-04-12,1.99104619026
2001,2015-04-13,1.59437918663
2001,2015-04-14,2.40562796593
2001,2015-04-15,3.36958909035
2001,2015-04-17,2.05721998215
2001,2015-04-18,4.11665534973
2001,2015-04-19,1.99104619026
2001,2015-04-20,1.60865950584
2001,2015-04-21,2.40736508369
2001,2015-04-22,3.35908102989
2001,2015-04-23,1.35386383533
2001,2015-04-24,3.07856869698
2001,2015-04-25,3.99101161957
2001,2015-04-26,3.11923646927
2001,2015-04-27,1.45597159863
2001,2015-04-28,1.71571803093
2001,2015-04-29,3.62301921844
2001,2015-04-30,0.493155121803
2002,2015-04-01,3.28208661079
2002,2015-04-02,3.10029315948
2002,2015-04-03,2.46035552025
2002,2015-04-04,1.5860645771
2002,2015-04-05,2.4173822403
2002,2015-04-06,1.46932435036
2002,2015-04-07,0.846870660782
2002,2015-04-08,2.81777501106
2002,2015-04-10,2.29677200317
2002,2015-04-11,1.22250652313
2002,2015-04-12,2.28853702545
2002,2015-04-13,2.33812665939
2002,2015-04-14,2.3569226265
2002,2015-04-15,3.43771958351
2002,2015-04-17,2.37051916122
2002,2015-04-18,1.20718717575
2002,2015-04-19,2.28469467163
2002,2015-04-20,2.35009908676
2002,2015-04-21,2.3543946743
2002,2015-04-22,3.43418121338
2002,2015-04-23,2.40619421005
2002,2015-04-24,2.36064505577
2002,2015-04-25,1.20718717575
2002,2015-04-26,2.28560018539
2002,2015-04-27,2.34203910828
2002,2015-04-28,1.91022539139
2002,2015-04-29,4.53350448608
2002,2015-04-30,2.56357002258
2003,2015-04-01,2.82310891151
2003,2015-04-02,2.43242311478
2003,2015-04-03,1.94198012352
2003,2015-04-04,1.56738448143
2003,2015-04-05,2.12096786499
2003,2015-04-06,0.680089473724
2003,2015-04-07,1.1088668108
2003,2015-04-08,0.0
2003,2015-04-10,0.44250869751
2003,2015-04-11,1.72919166088
2003,2015-04-12,2.23194408417
2003,2015-04-13,1.42256808281
2003,2015-04-14,0.265768110752
2003,2015-04-15,0.811683535576
2003,2015-04-17,0.447271853685
2003,2015-04-18,1.71314835548
2003,2015-04-19,2.28054761887
2003,2015-04-20,1.40870189667
2003,2015-04-21,0.505036711693
2003,2015-04-22,0.876602888107
2003,2015-04-23,0.514209330082
2003,2015-04-24,0.605296850204
2003,2015-04-25,1.68708634377
2003,2015-04-26,2.15975022316
2003,2015-04-27,1.42166280746
2003,2015-04-28,1.80272197723
2003,2015-04-29,2.72135448456
2003,2015-04-30,1.91612422466
2005,2015-04-01,3.46702528
2005,2015-04-02,3.87330150604
2005,2015-04-03,3.03173351288
2005,2015-04-04,3.00840401649
2005,2015-04-05,2.40368199348
2005,2015-04-06,3.99754095078
2005,2015-04-07,4.6817817688
2005,2015-04-08,4.07424545288
2005,2015-04-10,2.79689455032
2005,2015-04-11,3.36525011063
2005,2015-04-12,3.19289445877
2005,2015-04-13,4.3972158432
2005,2015-04-14,3.63434243202
2005,2015-04-15,4.26821517944
2005,2015-04-17,2.70402646065
2005,2015-04-18,3.38218665123
2005,2015-04-19,3.18905234337
2005,2015-04-20,4.44524383545
2005,2015-04-21,3.62848067284
2005,2015-04-22,4.25457191467
2005,2015-04-23,2.62455129623
2005,2015-04-24,2.82910585403
2005,2015-04-25,3.40141439438
2005,2015-04-26,3.1920800209
2005,2015-04-27,4.44614887238
2005,2015-04-28,3.23821496964
2005,2015-04-29,5.57772731781
2005,2015-04-30,2.89569377899
2006,2015-04-01,6.38896751404
2006,2015-04-02,9.34588718414
2006,2015-04-03,6.70752000809
2006,2015-04-04,4.64816188812
2006,2015-04-05,1.09555101395
2006,2015-04-06,3.03151535988
2006,2015-04-07,5.40891695023
2006,2015-04-08,7.80382013321
2006,2015-04-10,4.36245155334
2006,2015-04-11,3.24604439735
2006,2015-04-12,3.0817387104
2006,2015-04-13,5.45903587341
2006,2015-04-14,6.22813367844
2006,2015-04-15,7.18632984161
2006,2015-04-17,4.15663814545
2006,2015-04-18,3.24071407318
2006,2015-04-19,3.04183721542
2006,2015-04-20,5.46701383591
2006,2015-04-21,6.20892620087
2006,2015-04-22,7.2600646019
2006,2015-04-23,5.25472593307
2006,2015-04-24,3.76858258247
2006,2015-04-25,3.40634727478
2006,2015-04-26,3.06908464432
2006,2015-04-27,5.54656028748
2006,2015-04-28,4.42873477936
2006,2015-04-29,11.2237195969
2006,2015-04-30,7.11710357666
2007,2015-04-01,6.12638902664
2007,2015-04-02,4.90573835373
2007,2015-04-03,4.84737968445
2007,2015-04-04,4.43933677673
2007,2015-04-05,5.61604356766
2007,2015-04-06,2.95590400696
2007,2015-04-07,4.28899049759
2007,2015-04-08,6.04702472687
2007,2015-04-10,2.46012687683
2007,2015-04-11,2.27312707901
2007,2015-04-12,3.09456634521
2007,2015-04-13,3.38453435898
2007,2015-04-14,3.04818534851
2007,2015-04-15,5.17213439941
2007,2015-04-17,2.58620333672
2007,2015-04-18,2.24797034264
2007,2015-04-19,3.11467957497
2007,2015-04-20,3.35549664497
2007,2015-04-21,3.05661273003
2007,2015-04-22,4.39509105682
2007,2015-04-23,2.16178321838
2007,2015-04-24,2.78520488739
2007,2015-04-25,2.19350004196
2007,2015-04-26,3.09302067757
2007,2015-04-27,3.38453435898
2007,2015-04-28,4.52335262299
2007,2015-04-29,8.09584999084
2007,2015-04-30,4.70015382767
2008,2015-04-01,9.70514202118
2008,2015-04-02,8.77251625061
2008,2015-04-03,6.55838918686
2008,2015-04-04,2.86948370934
2008,2015-04-05,2.49935340881
2008,2015-04-06,3.53969931602
2008,2015-04-07,5.60394334793
2008,2015-04-08,6.81621742249
2008,2015-04-10,3.10582780838
2008,2015-04-11,3.2978708744
2008,2015-04-12,3.68642878532
2008,2015-04-13,5.06789398193
2008,2015-04-14,4.9324221611
2008,2015-04-15,6.09347677231
2008,2015-04-17,3.45967435837
2008,2015-04-18,3.24478793144
2008,2015-04-19,3.70908260345
2008,2015-04-20,5.01354169846
2008,2015-04-21,4.89940547943
2008,2015-04-22,6.07914495468
2008,2015-04-23,4.45957565308
2008,2015-04-24,3.32316350937
2008,2015-04-25,3.2796330452
2008,2015-04-26,3.68290996552
2008,2015-04-27,5.07914209366
2008,2015-04-28,8.62758827209
2008,2015-04-29,10.743019104
2008,2015-04-30,7.64406967163
2009,2015-04-01,5.83024692535
2009,2015-04-02,7.09976387024
2009,2015-04-03,5.26893997192
2009,2015-04-04,3.61004281044
2009,2015-04-05,2.67523598671
2009,2015-04-06,2.35502195358
2009,2015-04-07,4.84288406372
2009,2015-04-08,4.19893360138
2009,2015-04-10,3.07929515839
2009,2015-04-11,2.86021113396
2009,2015-04-12,3.64617538452
2009,2015-04-13,3.12853145599
2009,2015-04-14,4.62562561035
2009,2015-04-15,4.99794626236
2009,2015-04-17,2.895570755
2009,2015-04-18,2.94644999504
2009,2015-04-19,3.62986803055
2009,2015-04-20,3.13965559006
2009,2015-04-21,4.57458686829
2009,2015-04-22,4.97247600555
2009,2015-04-23,4.49052524567
2009,2015-04-24,3.02785253525
2009,2015-04-25,2.9051463604
2009,2015-04-26,3.65793895721
2009,2015-04-27,3.13657975197
2009,2015-04-28,5.73999166489
2009,2015-04-29,9.06583690643
2009,2015-04-30,6.68643093109
2010,2015-04-01,2.3269507885
2010,2015-04-02,3.63438940048
2010,2015-04-03,1.76213741302
2010,2015-04-04,1.59677922726
2010,2015-04-05,0.787872076035
2010,2015-04-06,0.883816301823
2010,2015-04-07,0.825215697289
2010,2015-04-08,2.78800749779
2010,2015-04-10,0.999738872051
2010,2015-04-11,1.52402973175
2010,2015-04-12,0.777615666389
2010,2015-04-13,1.87242591381
2010,2015-04-14,2.12040996552
2010,2015-04-15,2.72603058815
2010,2015-04-17,0.941486001015
2010,2015-04-18,1.52402973175
2010,2015-04-19,0.777615666389
2010,2015-04-20,1.87242591381
2010,2015-04-21,2.12040996552
2010,2015-04-22,2.72603058815
2010,2015-04-23,1.99151277542
2010,2015-04-24,1.01585865021
2010,2015-04-25,0.764841914177
2010,2015-04-26,0.809722304344
2010,2015-04-27,1.87819230556
2010,2015-04-28,2.29990005493
2010,2015-04-29,4.86263513565
2010,2015-04-30,2.67782950401
2011,2015-04-01,10.0534248352
2011,2015-04-02,13.9795370102
2011,2015-04-03,14.327252388
2011,2015-04-04,9.11549758911
2011,2015-04-05,5.10916662216
2011,2015-04-06,5.43379545212
2011,2015-04-07,6.16012907028
2011,2015-04-08,8.03178405762
2011,2015-04-10,6.81214523315
2011,2015-04-11,7.00998783112
2011,2015-04-12,5.89201068878
2011,2015-04-13,8.67026042938
2011,2015-04-14,8.92407131195
2011,2015-04-15,10.4599704742
2011,2015-04-17,6.65214538574
2011,2015-04-18,7.01876544952
2011,2015-04-19,5.88143110275
2011,2015-04-20,8.56083297729
2011,2015-04-21,8.92844772339
2011,2015-04-22,10.554394722
2011,2015-04-23,8.31999874115
2011,2015-04-24,7.06604194641
2011,2015-04-25,6.96247768402
2011,2015-04-26,5.95542860031
2011,2015-04-27,8.57495307922
2011,2015-04-28,9.53104400635
2011,2015-04-29,15.6378364563
2011,2015-04-30,15.0631122589
2012,2015-04-01,1.23458886147
2012,2015-04-02,1.4810655117
2012,2015-04-03,0.195718288422
2012,2015-04-04,0.255351424217
2012,2015-04-05,0.0671430826187
2012,2015-04-06,0.0
2012,2015-04-07,0.242507815361
2012,2015-04-08,0.521596729755
2012,2015-04-10,0.466703921556
2012,2015-04-11,0.584611356258
2012,2015-04-12,0.557130396366
2012,2015-04-13,0.627991974354
2012,2015-04-14,0.457520574331
2012,2015-04-15,0.689142525196
2012,2015-04-17,0.423873007298
2012,2015-04-18,0.576013326645
2012,2015-04-19,0.557130396366
2012,2015-04-20,0.627295851707
2012,2015-04-21,0.45842602849
2012,2015-04-22,0.689142525196
2012,2015-04-23,0.77366733551
2012,2015-04-24,0.403670102358
2012,2015-04-25,0.55078715086
2012,2015-04-26,0.556921064854
2012,2015-04-27,0.627295851707
2012,2015-04-28,1.4123210907
2012,2015-04-29,1.29212737083
2012,2015-04-30,0.463671028614
2013,2015-04-01,4.96519899368
2013,2015-04-02,5.4328379631
2013,2015-04-03,5.13944292068
2013,2015-04-04,5.06219911575
2013,2015-04-05,2.68054318428
2013,2015-04-06,3.58731532097
2013,2015-04-07,4.04428386688
2013,2015-04-08,4.3526725769
2013,2015-04-10,3.31429362297
2013,2015-04-11,3.89861893654
2013,2015-04-12,3.61215186119
2013,2015-04-13,3.99761629105
2013,2015-04-14,4.38882160187
2013,2015-04-15,3.67813539505
2013,2015-04-17,3.33335113525
2013,2015-04-18,3.88149952888
2013,2015-04-19,3.58246302605
2013,2015-04-20,3.99171710014
2013,2015-04-21,4.37748479843
2013,2015-04-22,3.67813539505
2013,2015-04-23,3.66854190826
2013,2015-04-24,3.37044095993
2013,2015-04-25,3.87527132034
2013,2015-04-26,3.62558531761
2013,2015-04-27,3.99171710014
2013,2015-04-28,5.50692558289
2013,2015-04-29,6.17039680481
2013,2015-04-30,5.66507911682
2014,2015-04-01,8.13069534302
2014,2015-04-02,9.29394435883
2014,2015-04-03,7.85642385483
2014,2015-04-04,4.14746332169
2014,2015-04-05,2.98806905746
2014,2015-04-06,3.56723809242
2014,2015-04-07,5.99220371246
2014,2015-04-08,7.29362106323
2014,2015-04-10,4.27555513382
2014,2015-04-11,4.03819561005
2014,2015-04-12,4.94576740265
2014,2015-04-13,5.57082653046
2014,2015-04-14,5.61790037155
2014,2015-04-15,7.45316743851
2014,2015-04-17,4.10059070587
2014,2015-04-18,4.02145767212
2014,2015-04-19,4.94576740265
2014,2015-04-20,5.56759357452
2014,2015-04-21,5.60561943054
2014,2015-04-22,7.38089227676
2014,2015-04-23,5.65073156357
2014,2015-04-24,4.35971641541
2014,2015-04-25,3.98370957375
2014,2015-04-26,4.93095827103
2014,2015-04-27,5.63432359695
2014,2015-04-28,6.59871578217
2014,2015-04-29,11.3884000778
2014,2015-04-30,9.52221870422
2015,2015-04-01,4.78236532211
2015,2015-04-02,3.65164732933
2015,2015-04-03,4.22247314453
2015,2015-04-04,2.56150960922
2015,2015-04-05,1.60353982449
2015,2015-04-06,2.08777451515
2015,2015-04-07,1.13618445396
2015,2015-04-08,2.05326652527
2015,2015-04-10,1.98137390614
2015,2015-04-11,2.52295923233
2015,2015-04-12,1.97130191326
2015,2015-04-13,2.28920936584
2015,2015-04-14,2.64659905434
2015,2015-04-15,3.19123959541
2015,2015-04-17,1.90901684761
2015,2015-04-18,2.5317158699
2015,2015-04-19,1.98166692257
2015,2015-04-20,2.28941869736
2015,2015-04-21,2.66471219063
2015,2015-04-22,3.15787935257
2015,2015-04-23,1.88400936127
2015,2015-04-24,2.03573417664
2015,2015-04-25,2.52038860321
2015,2015-04-26,1.97915256023
2015,2015-04-27,2.28135871887
2015,2015-04-28,3.49286913872
2015,2015-04-29,5.41821956635
2015,2015-04-30,4.2709274292
2101,2015-04-01,0.440031796694
2101,2015-04-02,0.121109575033
2101,2015-04-03,0.961681425571
2101,2015-04-04,0.807459592819
2101,2015-04-05,0.457612454891
2101,2015-04-06,0.0
2101,2015-04-07,0.0065775513649
2101,2015-04-08,0.0
2101,2015-04-10,0.207326233387
2101,2015-04-11,0.376172244549
2101,2015-04-12,0.205419331789
2101,2015-04-13,0.131266564131
2101,2015-04-14,0.369970321655
2101,2015-04-15,0.107754766941
2101,2015-04-17,0.236920177937
2101,2015-04-18,0.396113365889
2101,2015-04-19,0.204001635313
2101,2015-04-20,0.131266564131
2101,2015-04-21,0.369064867496
2101,2015-04-22,0.106849312782
2101,2015-04-23,0.247935175896
2101,2015-04-24,0.293718338013
2101,2015-04-25,0.374207407236
2101,2015-04-26,0.222183734179
2101,2015-04-27,0.142052352428
2101,2015-04-28,0.585751414299
2101,2015-04-29,0.0388194918633
2101,2015-04-30,0.98429274559
2103,2015-04-01,0.0749761462212
2103,2015-04-02,0.0
2103,2015-04-03,0.503707885742
2103,2015-04-04,0.0836280882359
2103,2015-04-05,0.0
2103,2015-04-06,0.0
2103,2015-04-07,0.76822578907
2103,2015-04-08,0.531623482704
2103,2015-04-10,0.242354810238
2103,2015-04-11,0.149243474007
2103,2015-04-12,0.0978473126888
2103,2015-04-13,0.40507465601
2103,2015-04-14,0.621648311615
2103,2015-04-15,0.201847910881
2103,2015-04-17,0.3061850667
2103,2015-04-18,0.0814940333366
2103,2015-04-19,0.0
2103,2015-04-20,0.374408662319
2103,2015-04-21,0.64107722044
2103,2015-04-22,0.208843767643
2103,2015-04-23,0.0724502801895
2103,2015-04-24,0.201907873154
2103,2015-04-25,0.12101021409
2103,2015-04-26,0.0135470628738
2103,2015-04-27,0.361865878105
2103,2015-04-28,0.248524755239
2103,2015-04-29,0.031859010458
2103,2015-04-30,0.395066916943
2104,2015-04-01,0.320430487394
2104,2015-04-02,1.05098795891
2104,2015-04-03,1.6464869976
2104,2015-04-04,1.3738963604
2104,2015-04-05,1.15542149544
2104,2015-04-06,1.00205302238
2104,2015-04-07,1.28739976883
2104,2015-04-08,1.24878108501
2104,2015-04-10,0.701497793198
2104,2015-04-11,1.0530718565
2104,2015-04-12,0.70185315609
2104,2015-04-13,0.876072883606
2104,2015-04-14,0.741492390633
2104,2015-04-15,0.91251206398
2104,2015-04-17,0.664766609669
2104,2015-04-18,1.06450605392
